Virginia Department Of Education,,,,,,,,
State Fiscal Stabilization Fund Indicator (C)(12) Report,,,,,,,,
2015 FGI cohort year (students entering high school in  2011),,,,,,,,
Henry County (044),Bassett High (0010),Female,86,58,67,,41,48
Henry County (044),Bassett High (0010),Male,84,50,60,,43,51
Henry County (044),Bassett High (0010),Asian,<,<,<,,<,<
Henry County (044),Bassett High (0010),Black,30,20,67,,13,43
Henry County (044),Bassett High (0010),Hispanic,<,<,<,,<,<
Henry County (044),Bassett High (0010),White,126,79,63,,64,51
Henry County (044),Bassett High (0010),2 or More,<,<,<,,<,<
Henry County (044),Bassett High (0010),Economically Disadvantaged,84,43,51,,34,40
Henry County (044),Bassett High (0010),Limited English Proficient Students,<,<,<,,<,<
Henry County (044),Bassett High (0010),Students with Disabilities,10,5,50,,3,30
Henry County (044),Magna Vista High (0020),All Students,115,76,66,,65,57
Henry County (044),Magna Vista High (0020),Female,67,43,64,,39,58
Henry County (044),Magna Vista High (0020),Male,48,33,69,,26,54
Henry County (044),Magna Vista High (0020),Black,40,28,70,,25,63
Henry County (044),Magna Vista High (0020),Hispanic,<,<,<,,<,<
Henry County (044),Magna Vista High (0020),White,62,41,66,,34,55
Henry County (044),Magna Vista High (0020),2 or More,<,<,<,,<,<
Henry County (044),Magna Vista High (0020),Economically Disadvantaged,55,34,62,,31,56
Henry County (044),Magna Vista High (0020),Students with Disabilities,<,<,<,,<,<
Highland County (045),Highland High (0220),All Students,<,<,<,,<,<
Highland County (045),Highland High (0220),Female,<,<,<,,<,<
Highland County (045),Highland High (0220),Male,<,<,<,,<,<
Highland County (045),Highland High (0220),White,<,<,<,,<,<
Highland County (045),Highland High (0220),Economically Disadvantaged,<,<,<,,<,<
Hopewell City (114),Hopewell High (0120),All Students,106,43,41,,40,38
Hopewell City (114),Hopewell High (0120),Female,57,24,42,,22,39
Hopewell City (114),Hopewell High (0120),Male,49,19,39,,18,37
Hopewell City (114),Hopewell High (0120),Black,53,18,34,,18,34
Hopewell City (114),Hopewell High (0120),Hispanic,<,<,<,,<,<
Hopewell City (114),Hopewell High (0120),White,44,23,52,,21,48
Hopewell City (114),Hopewell High (0120),2 or More,<,<,<,,<,<
Hopewell City (114),Hopewell High (0120),Economically Disadvantaged,55,20,36,,18,33
Hopewell City (114),Hopewell High (0120),Limited English Proficient Students,<,<,<,,<,<
Hopewell City (114),Hopewell High (0120),Students with Disabilities,<,<,<,,<,<
Isle of Wight County (046),Smithfield High (0040),All Students,153,97,63,,97,63
Isle of Wight County (046),Smithfield High (0040),Female,87,59,68,,59,68
Isle of Wight County (046),Smithfield High (0040),Male,66,38,58,,38,58
Isle of Wight County (046),Smithfield High (0040),Asian,<,<,<,,<,<
Isle of Wight County (046),Smithfield High (0040),Black,45,21,47,,21,47
Isle of Wight County (046),Smithfield High (0040),Hispanic,<,<,<,,<,<
Isle of Wight County (046),Smithfield High (0040),White,93,66,71,,66,71
Isle of Wight County (046),Smithfield High (0040),2 or More,<,<,<,,<,<
Isle of Wight County (046),Smithfield High (0040),Economically Disadvantaged,30,13,43,,13,43
Isle of Wight County (046),Smithfield High (0040),Students with Disabilities,<,<,<,,<,<
Isle of Wight County (046),Windsor High (0250),All Students,62,33,53,,32,52
Isle of Wight County (046),Windsor High (0250),Female,39,24,62,,23,59
Isle of Wight County (046),Windsor High (0250),Male,23,9,39,,9,39
Isle of Wight County (046),Windsor High (0250),Black,11,4,36,,4,36
Isle of Wight County (046),Windsor High (0250),Hispanic,<,<,<,,<,<
Isle of Wight County (046),Windsor High (0250),White,49,28,57,,27,55
Isle of Wight County (046),Windsor High (0250),2 or More,<,<,<,,<,<
Isle of Wight County (046),Windsor High (0250),Economically Disadvantaged,20,6,30,,5,25
Isle of Wight County (046),Windsor High (0250),Students with Disabilities,<,<,<,,<,<
King George County (048),King George High (0120),All Students,163,117,72,,103,63
King George County (048),King George High (0120),Female,87,63,72,,57,66
King George County (048),King George High (0120),Male,76,54,71,,46,61
King George County (048),King George High (0120),Asian,<,<,<,,<,<
King George County (048),King George High (0120),Black,37,26,70,,21,57
King George County (048),King George High (0120),Hispanic,14,12,86,,10,71
King George County (048),King George High (0120),White,102,71,70,,64,63
King George County (048),King George High (0120),2 or More,<,<,<,,<,<
King George County (048),King George High (0120),Economically Disadvantaged,28,18,64,,15,54
King George County (048),King George High (0120),Students with Disabilities,<,<,<,,<,<
King William County (050),King William High (0130),All Students,84,60,71,,48,57
King William County (050),King William High (0130),Female,47,37,79,,30,64
King William County (050),King William High (0130),Male,37,23,62,,18,49
King William County (050),King William High (0130),American Indian,<,<,<,,<,<
King William County (050),King William High (0130),Asian,<,<,<,,<,<
King William County (050),King William High (0130),Black,17,13,76,,12,71
King William County (050),King William High (0130),White,60,44,73,,34,57
King William County (050),King William High (0130),Economically Disadvantaged,15,9,60,,7,47
King William County (050),King William High (0130),Students with Disabilities,<,<,<,,<,<
King and Queen County (049),Central High (0280),All Students,15,5,33,,4,27
King and Queen County (049),Central High (0280),Female,<,<,<,,<,<
King and Queen County (049),Central High (0280),Male,<,<,<,,<,<
King and Queen County (049),Central High (0280),American Indian,<,<,<,,<,<
King and Queen County (049),Central High (0280),Black,<,<,<,,<,<
King and Queen County (049),Central High (0280),White,<,<,<,,<,<
King and Queen County (049),Central High (0280),Economically Disadvantaged,10,4,40,,3,30
Lancaster County (051),Lancaster High (0010),All Students,38,31,82,,23,61
Lancaster County (051),Lancaster High (0010),Female,20,15,75,,13,65
Lancaster County (051),Lancaster High (0010),Male,18,16,89,,10,56
Lancaster County (051),Lancaster High (0010),Asian,<,<,<,,<,<
Lancaster County (051),Lancaster High (0010),Black,<,<,<,,<,<
Lancaster County (051),Lancaster High (0010),White,27,24,89,,18,67
Lancaster County (051),Lancaster High (0010),2 or More,<,<,<,,<,<
Lancaster County (051),Lancaster High (0010),Economically Disadvantaged,<,<,<,,<,<
Lancaster County (051),Lancaster High (0010),Students with Disabilities,<,<,<,,<,<
Lee County (052),Lee High (0300),All Students,66,32,48,,24,36
Lee County (052),Lee High (0300),Female,39,18,46,,12,31
Lee County (052),Lee High (0300),Male,27,14,52,,12,44
Lee County (052),Lee High (0300),Hispanic,<,<,<,,<,<
Lee County (052),Lee High (0300),White,65,32,49,,24,37
Lee County (052),Lee High (0300),Economically Disadvantaged,20,3,15,,2,10
Lee County (052),Lee High (0300),Students with Disabilities,<,<,<,,<,<
Lee County (052),Thomas Walker High (0880),All Students,19,6,32,,6,32
Lee County (052),Thomas Walker High (0880),Female,<,<,<,,<,<
Lee County (052),Thomas Walker High (0880),Male,10,2,20,,2,20
Lee County (052),Thomas Walker High (0880),Hispanic,<,<,<,,<,<
Lee County (052),Thomas Walker High (0880),White,18,6,33,,6,33
Lee County (052),Thomas Walker High (0880),Economically Disadvantaged,<,<,<,,<,<
Loudoun County (053),Briar Woods High  (0420),All Students,347,256,74,,252,73
Loudoun County (053),Briar Woods High  (0420),Female,170,135,79,,135,79
Loudoun County (053),Briar Woods High  (0420),Male,177,121,68,,117,66
Loudoun County (053),Briar Woods High  (0420),Asian,79,68,86,,67,85
Loudoun County (053),Briar Woods High  (0420),Black,30,16,53,,15,50
Loudoun County (053),Briar Woods High  (0420),Hispanic,32,19,59,,19,59
Loudoun County (053),Briar Woods High  (0420),Native Hawaiian,<,<,<,,<,<
Loudoun County (053),Briar Woods High  (0420),White,190,143,75,,141,74
Loudoun County (053),Briar Woods High  (0420),2 or More,15,10,67,,10,67
Loudoun County (053),Briar Woods High  (0420),Economically Disadvantaged,27,15,56,,15,56
Loudoun County (053),Briar Woods High  (0420),Limited English Proficient Students,<,<,<,,<,<
Loudoun County (053),Briar Woods High  (0420),Students with Disabilities,17,9,53,,8,47
Loudoun County (053),Broad Run High (0740),All Students,323,236,73,,232,72
Loudoun County (053),Broad Run High (0740),Female,164,126,77,,124,76
Loudoun County (053),Broad Run High (0740),Male,159,110,69,,108,68
Loudoun County (053),Broad Run High (0740),American Indian,<,<,<,,<,<
Loudoun County (053),Broad Run High (0740),Asian,66,53,80,,53,80
Loudoun County (053),Broad Run High (0740),Black,27,15,56,,14,52
Loudoun County (053),Broad Run High (0740),Hispanic,41,24,59,,24,59
Loudoun County (053),Broad Run High (0740),Native Hawaiian,<,<,<,,<,<
Loudoun County (053),Broad Run High (0740),White,166,130,78,,127,77
Loudoun County (053),Broad Run High (0740),2 or More,21,14,67,,14,67
Loudoun County (053),Broad Run High (0740),Economically Disadvantaged,48,27,56,,26,54
Loudoun County (053),Broad Run High (0740),Limited English Proficient Students,<,<,<,,<,<
Loudoun County (053),Broad Run High (0740),Students with Disabilities,25,11,44,,10,40
Loudoun County (053),Dominion High (0031),All Students,223,166,74,,163,73
Loudoun County (053),Dominion High (0031),Female,116,93,80,,91,78
Loudoun County (053),Dominion High (0031),Male,107,73,68,,72,67
Loudoun County (053),Dominion High (0031),American Indian,<,<,<,,<,<
Loudoun County (053),Dominion High (0031),Asian,37,32,86,,32,86
Loudoun County (053),Dominion High (0031),Black,12,8,67,,8,67
Loudoun County (053),Dominion High (0031),Hispanic,37,20,54,,19,51
Loudoun County (053),Dominion High (0031),White,125,98,78,,96,77
Loudoun County (053),Dominion High (0031),2 or More,11,7,64,,7,64
Loudoun County (053),Dominion High (0031),Economically Disadvantaged,36,22,61,,21,58
Loudoun County (053),Dominion High (0031),Limited English Proficient Students,<,<,<,,<,<
Loudoun County (053),Dominion High (0031),Students with Disabilities,12,5,42,,5,42
Loudoun County (053),Freedom High  (0120),All Students,211,154,73,,153,73
Loudoun County (053),Freedom High  (0120),Female,106,78,74,,78,74
Loudoun County (053),Freedom High  (0120),Male,105,76,72,,75,71
Loudoun County (053),Freedom High  (0120),American Indian,<,<,<,,<,<
Loudoun County (053),Freedom High  (0120),Asian,60,53,88,,53,88
Loudoun County (053),Freedom High  (0120),Black,11,8,73,,8,73
Loudoun County (053),Freedom High  (0120),Hispanic,17,8,47,,7,41
Loudoun County (053),Freedom High  (0120),White,108,76,70,,76,70
Loudoun County (053),Freedom High  (0120),2 or More,13,8,62,,8,62
Loudoun County (053),Freedom High  (0120),Economically Disadvantaged,13,8,62,,8,62
Loudoun County (053),Freedom High  (0120),Students with Disabilities,17,8,47,,8,47
Loudoun County (053),Heritage High (0900),All Students,181,120,66,,118,65
Loudoun County (053),Heritage High (0900),Female,97,71,73,,71,73
Loudoun County (053),Heritage High (0900),Male,84,49,58,,47,56
Loudoun County (053),Heritage High (0900),American Indian,<,<,<,,<,<
Loudoun County (053),Heritage High (0900),Asian,18,14,78,,14,78
Loudoun County (053),Heritage High (0900),Black,19,9,47,,9,47
Loudoun County (053),Heritage High (0900),Hispanic,27,11,41,,11,41
Loudoun County (053),Heritage High (0900),White,103,76,74,,74,72
Loudoun County (053),Heritage High (0900),2 or More,11,9,82,,9,82
Loudoun County (053),Heritage High (0900),Economically Disadvantaged,29,9,31,,9,31
Loudoun County (053),Heritage High (0900),Limited English Proficient Students,<,<,<,,<,<
Loudoun County (053),Heritage High (0900),Students with Disabilities,19,9,47,,9,47
Loudoun County (053),John Champe High School (0370),All Students,175,122,70,,121,69
Loudoun County (053),John Champe High School (0370),Female,87,66,76,,66,76
Loudoun County (053),John Champe High School (0370),Male,88,56,64,,55,63
Loudoun County (053),John Champe High School (0370),Asian,56,43,77,,43,77
Loudoun County (053),John Champe High School (0370),Black,23,12,52,,12,52
Loudoun County (053),John Champe High School (0370),Hispanic,14,10,71,,10,71
Loudoun County (053),John Champe High School (0370),White,73,52,71,,51,70
Loudoun County (053),John Champe High School (0370),2 or More,<,<,<,,<,<
Loudoun County (053),John Champe High School (0370),Economically Disadvantaged,18,11,61,,11,61
Loudoun County (053),John Champe High School (0370),Limited English Proficient Students,<,<,<,,<,<
Loudoun County (053),John Champe High School (0370),Students with Disabilities,17,6,35,,6,35
Loudoun County (053),Loudoun County High (0660),All Students,234,172,74,,166,71
Loudoun County (053),Loudoun County High (0660),Female,102,81,79,,80,78
Loudoun County (053),Loudoun County High (0660),Male,132,91,69,,86,65
Loudoun County (053),Loudoun County High (0660),Asian,13,9,69,,9,69
Loudoun County (053),Loudoun County High (0660),Black,12,8,67,,8,67
Loudoun County (053),Loudoun County High (0660),Hispanic,31,17,55,,16,52
Loudoun County (053),Loudoun County High (0660),White,168,131,78,,126,75
Loudoun County (053),Loudoun County High (0660),2 or More,10,7,70,,7,70
Loudoun County (053),Loudoun County High (0660),Economically Disadvantaged,19,10,53,,9,47
Loudoun County (053),Loudoun County High (0660),Students with Disabilities,13,8,62,,7,54
Loudoun County (053),Loudoun Valley High (0680),All Students,197,147,75,,137,70
Loudoun County (053),Loudoun Valley High (0680),Female,102,82,80,,77,75
Loudoun County (053),Loudoun Valley High (0680),Male,95,65,68,,60,63
Loudoun County (053),Loudoun Valley High (0680),American Indian,<,<,<,,<,<
Loudoun County (053),Loudoun Valley High (0680),Asian,<,<,<,,<,<
Loudoun County (053),Loudoun Valley High (0680),Black,<,<,<,,<,<
Loudoun County (053),Loudoun Valley High (0680),Hispanic,<,<,<,,<,<
Loudoun County (053),Loudoun Valley High (0680),White,167,122,73,,113,68
Loudoun County (053),Loudoun Valley High (0680),2 or More,<,<,<,,<,<
Loudoun County (053),Loudoun Valley High (0680),Economically Disadvantaged,13,5,38,,4,31
Loudoun County (053),Loudoun Valley High (0680),Students with Disabilities,13,6,46,,6,46
Loudoun County (053),Park View High (0060),All Students,173,95,55,,93,54
Loudoun County (053),Park View High (0060),Female,87,53,61,,51,59
Loudoun County (053),Park View High (0060),Male,86,42,49,,42,49
Loudoun County (053),Park View High (0060),American Indian,<,<,<,,<,<
Loudoun County (053),Park View High (0060),Asian,26,18,69,,18,69
Loudoun County (053),Park View High (0060),Black,11,5,45,,4,36
Loudoun County (053),Park View High (0060),Hispanic,73,34,47,,33,45
Loudoun County (053),Park View High (0060),White,53,34,64,,34,64
Loudoun County (053),Park View High (0060),2 or More,<,<,<,,<,<
Loudoun County (053),Park View High (0060),Economically Disadvantaged,92,44,48,,44,48
Loudoun County (053),Park View High (0060),Limited English Proficient Students,<,<,<,,<,<
Loudoun County (053),Park View High (0060),Students with Disabilities,<,<,<,,<,<
Loudoun County (053),Potomac Falls High (0140),All Students,272,187,69,,179,66
Loudoun County (053),Potomac Falls High (0140),Female,140,105,75,,99,71
Loudoun County (053),Potomac Falls High (0140),Male,132,82,62,,80,61
Loudoun County (053),Potomac Falls High (0140),Asian,40,33,83,,30,75
Loudoun County (053),Potomac Falls High (0140),Black,28,16,57,,15,54
Loudoun County (053),Potomac Falls High (0140),Hispanic,50,25,50,,25,50
Loudoun County (053),Potomac Falls High (0140),White,144,108,75,,104,72
Loudoun County (053),Potomac Falls High (0140),2 or More,10,5,50,,5,50
Loudoun County (053),Potomac Falls High (0140),Economically Disadvantaged,60,30,50,,29,48
Loudoun County (053),Potomac Falls High (0140),Limited English Proficient Students,<,<,<,,<,<
Loudoun County (053),Potomac Falls High (0140),Students with Disabilities,23,12,52,,11,48
Loudoun County (053),Stone Bridge High (0850),All Students,271,196,72,,194,72
Loudoun County (053),Stone Bridge High (0850),Female,140,108,77,,106,76
Loudoun County (053),Stone Bridge High (0850),Male,131,88,67,,88,67
Loudoun County (053),Stone Bridge High (0850),Asian,38,27,71,,27,71
Loudoun County (053),Stone Bridge High (0850),Black,18,12,67,,12,67
Loudoun County (053),Stone Bridge High (0850),Hispanic,30,20,67,,20,67
Loudoun County (053),Stone Bridge High (0850),White,171,130,76,,128,75
Loudoun County (053),Stone Bridge High (0850),2 or More,14,7,50,,7,50
Loudoun County (053),Stone Bridge High (0850),Economically Disadvantaged,23,7,30,,7,30
Loudoun County (053),Stone Bridge High (0850),Limited English Proficient Students,<,<,<,,<,<
Loudoun County (053),Stone Bridge High (0850),Students with Disabilities,15,5,33,,5,33
Loudoun County (053),Tuscarora High (0200),All Students,301,210,70,,204,68
Loudoun County (053),Tuscarora High (0200),Female,155,118,76,,116,75
Loudoun County (053),Tuscarora High (0200),Male,146,92,63,,88,60
Loudoun County (053),Tuscarora High (0200),Asian,32,26,81,,25,78
Loudoun County (053),Tuscarora High (0200),Black,37,15,41,,15,41
Loudoun County (053),Tuscarora High (0200),Hispanic,32,19,59,,19,59
Loudoun County (053),Tuscarora High (0200),Native Hawaiian,<,<,<,,<,<
Loudoun County (053),Tuscarora High (0200),White,188,140,74,,136,72
Loudoun County (053),Tuscarora High (0200),2 or More,11,9,82,,8,73
Loudoun County (053),Tuscarora High (0200),Economically Disadvantaged,36,21,58,,21,58
Loudoun County (053),Tuscarora High (0200),Students with Disabilities,21,8,38,,7,33
Loudoun County (053),Woodgrove High (0590),All Students,247,186,75,,181,73
Loudoun County (053),Woodgrove High (0590),Female,132,100,76,,96,73
Loudoun County (053),Woodgrove High (0590),Male,115,86,75,,85,74
Loudoun County (053),Woodgrove High (0590),American Indian,<,<,<,,<,<
Loudoun County (053),Woodgrove High (0590),Asian,10,7,70,,7,70
Loudoun County (053),Woodgrove High (0590),Black,10,8,80,,8,80
Loudoun County (053),Woodgrove High (0590),Hispanic,11,7,64,,7,64
Loudoun County (053),Woodgrove High (0590),White,207,160,77,,156,75
Loudoun County (053),Woodgrove High (0590),2 or More,<,<,<,,<,<
Loudoun County (053),Woodgrove High (0590),Economically Disadvantaged,<,<,<,,<,<
Loudoun County (053),Woodgrove High (0590),Students with Disabilities,21,11,52,,10,48
Louisa County (054),Louisa County High (0602),All Students,159,105,66,,90,57
Louisa County (054),Louisa County High (0602),Female,94,67,71,,58,62
Louisa County (054),Louisa County High (0602),Male,65,38,58,,32,49
Louisa County (054),Louisa County High (0602),Black,26,14,54,,13,50
Louisa County (054),Louisa County High (0602),Hispanic,<,<,<,,<,<
Louisa County (054),Louisa County High (0602),White,118,82,69,,72,61
Louisa County (054),Louisa County High (0602),2 or More,14,8,57,,5,36
Louisa County (054),Louisa County High (0602),Economically Disadvantaged,39,23,59,,15,38
Louisa County (054),Louisa County High (0602),Students with Disabilities,14,7,50,,7,50
Lunenburg County (055),Central High (0560),All Students,52,37,71,,29,56
Lunenburg County (055),Central High (0560),Female,29,20,69,,14,48
Lunenburg County (055),Central High (0560),Male,23,17,74,,15,65
Lunenburg County (055),Central High (0560),Black,19,9,47,,7,37
Lunenburg County (055),Central High (0560),White,30,26,87,,20,67
Lunenburg County (055),Central High (0560),2 or More,<,<,<,,<,<
Lunenburg County (055),Central High (0560),Economically Disadvantaged,28,15,54,,10,36
Lunenburg County (055),Central High (0560),Students with Disabilities,<,<,<,,<,<
Lynchburg City (115),E.C. Glass High  (0260),All Students,156,93,60,,87,56
Lynchburg City (115),E.C. Glass High  (0260),Female,79,58,73,,54,68
Lynchburg City (115),E.C. Glass High  (0260),Male,77,35,45,,33,43
Lynchburg City (115),E.C. Glass High  (0260),American Indian,<,<,<,,<,<
Lynchburg City (115),E.C. Glass High  (0260),Asian,<,<,<,,<,<
Lynchburg City (115),E.C. Glass High  (0260),Black,51,21,41,,19,37
Lynchburg City (115),E.C. Glass High  (0260),Hispanic,<,<,<,,<,<
Lynchburg City (115),E.C. Glass High  (0260),White,89,66,74,,62,70
Lynchburg City (115),E.C. Glass High  (0260),2 or More,<,<,<,,<,<
Lynchburg City (115),E.C. Glass High  (0260),Economically Disadvantaged,48,18,38,,14,29
Lynchburg City (115),E.C. Glass High  (0260),Limited English Proficient Students,<,<,<,,<,<
Lynchburg City (115),E.C. Glass High  (0260),Students with Disabilities,<,<,<,,<,<
Lynchburg City (115),Heritage High (0130),All Students,118,62,53,,57,48
Lynchburg City (115),Heritage High (0130),Female,68,38,56,,35,51
Lynchburg City (115),Heritage High (0130),Male,50,24,48,,22,44
Lynchburg City (115),Heritage High (0130),Asian,<,<,<,,<,<
Lynchburg City (115),Heritage High (0130),Black,50,23,46,,22,44
Lynchburg City (115),Heritage High (0130),Hispanic,<,<,<,,<,<
Lynchburg City (115),Heritage High (0130),White,46,27,59,,25,54
Lynchburg City (115),Heritage High (0130),2 or More,<,<,<,,<,<
Lynchburg City (115),Heritage High (0130),Economically Disadvantaged,51,22,43,,19,37
Lynchburg City (115),Heritage High (0130),Limited English Proficient Students,<,<,<,,<,<
Lynchburg City (115),Heritage High (0130),Students with Disabilities,<,<,<,,<,<
Madison County (056),Madison County High (0221),All Students,79,53,67,,46,58
Madison County (056),Madison County High (0221),Female,59,43,73,,36,61
Madison County (056),Madison County High (0221),Male,20,10,50,,10,50
Madison County (056),Madison County High (0221),Black,<,<,<,,<,<
Madison County (056),Madison County High (0221),Hispanic,<,<,<,,<,<
Madison County (056),Madison County High (0221),White,73,50,68,,43,59
Madison County (056),Madison County High (0221),2 or More,<,<,<,,<,<
Madison County (056),Madison County High (0221),Economically Disadvantaged,14,6,43,,6,43
Madison County (056),Madison County High (0221),Students with Disabilities,<,<,<,,<,<
Manassas City (143),Osbourn High (0370),All Students,231,116,50,,111,48
Manassas City (143),Osbourn High (0370),Female,116,70,60,,67,58
Manassas City (143),Osbourn High (0370),Male,115,46,40,,44,38
Manassas City (143),Osbourn High (0370),American Indian,<,<,<,,<,<
Manassas City (143),Osbourn High (0370),Asian,20,14,70,,14,70
Manassas City (143),Osbourn High (0370),Black,19,9,47,,9,47
Manassas City (143),Osbourn High (0370),Hispanic,82,31,38,,29,35
Manassas City (143),Osbourn High (0370),White,101,57,56,,54,53
Manassas City (143),Osbourn High (0370),2 or More,<,<,<,,<,<
Manassas City (143),Osbourn High (0370),Economically Disadvantaged,70,23,33,,20,29
Manassas City (143),Osbourn High (0370),Limited English Proficient Students,<,<,<,,<,<
Manassas City (143),Osbourn High (0370),Students with Disabilities,<,<,<,,<,<
Manassas Park City (144),Manassas Park High (0030),All Students,98,43,44,,41,42
Manassas Park City (144),Manassas Park High (0030),Female,55,26,47,,25,45
Manassas Park City (144),Manassas Park High (0030),Male,43,17,40,,16,37
Manassas Park City (144),Manassas Park High (0030),Asian,<,<,<,,<,<
Manassas Park City (144),Manassas Park High (0030),Black,12,5,42,,5,42
Manassas Park City (144),Manassas Park High (0030),Hispanic,36,10,28,,10,28
Manassas Park City (144),Manassas Park High (0030),White,35,17,49,,16,46
Manassas Park City (144),Manassas Park High (0030),2 or More,<,<,<,,<,<
Manassas Park City (144),Manassas Park High (0030),Economically Disadvantaged,28,9,32,,8,29
Manassas Park City (144),Manassas Park High (0030),Limited English Proficient Students,<,<,<,,<,<
Manassas Park City (144),Manassas Park High (0030),Students with Disabilities,<,<,<,,<,<
Martinsville City (116),Martinsville High (0110),All Students,77,51,66,,35,45
Martinsville City (116),Martinsville High (0110),Female,36,26,72,,19,53
Martinsville City (116),Martinsville High (0110),Male,41,25,61,,16,39
Martinsville City (116),Martinsville High (0110),American Indian,<,<,<,,<,<
Martinsville City (116),Martinsville High (0110),Asian,<,<,<,,<,<
Martinsville City (116),Martinsville High (0110),Black,40,25,63,,17,43
Martinsville City (116),Martinsville High (0110),Hispanic,<,<,<,,<,<
Martinsville City (116),Martinsville High (0110),White,28,20,71,,15,54
Martinsville City (116),Martinsville High (0110),2 or More,<,<,<,,<,<
Martinsville City (116),Martinsville High (0110),Economically Disadvantaged,42,23,55,,12,29
Martinsville City (116),Martinsville High (0110),Students with Disabilities,<,<,<,,<,<
Mathews County (057),Mathews High (0190),All Students,59,37,63,,34,58
Mathews County (057),Mathews High (0190),Female,32,22,69,,20,63
Mathews County (057),Mathews High (0190),Male,27,15,56,,14,52
Mathews County (057),Mathews High (0190),Black,<,<,<,,<,<
Mathews County (057),Mathews High (0190),Hispanic,<,<,<,,<,<
Mathews County (057),Mathews High (0190),White,54,34,63,,31,57
Mathews County (057),Mathews High (0190),Economically Disadvantaged,11,3,27,,3,27
Mathews County (057),Mathews High (0190),Students with Disabilities,<,<,<,,<,<
Mecklenburg County (058),Bluestone  High (0980),All Students,72,45,63,,36,50
Mecklenburg County (058),Bluestone  High (0980),Female,42,29,69,,24,57
Mecklenburg County (058),Bluestone  High (0980),Male,30,16,53,,12,40
Mecklenburg County (058),Bluestone  High (0980),American Indian,<,<,<,,<,<
Mecklenburg County (058),Bluestone  High (0980),Black,27,9,33,,8,30
Mecklenburg County (058),Bluestone  High (0980),Hispanic,<,<,<,,<,<
Mecklenburg County (058),Bluestone  High (0980),White,42,33,79,,27,64
Mecklenburg County (058),Bluestone  High (0980),2 or More,<,<,<,,<,<
Mecklenburg County (058),Bluestone  High (0980),Economically Disadvantaged,27,13,48,,9,33
Mecklenburg County (058),Bluestone  High (0980),Students with Disabilities,<,<,<,,<,<
Mecklenburg County (058),Park View High (0990),All Students,100,84,84,,52,52
Mecklenburg County (058),Park View High (0990),Female,56,48,86,,34,61
Mecklenburg County (058),Park View High (0990),Male,44,36,82,,18,41
Mecklenburg County (058),Park View High (0990),Black,29,22,76,,13,45
Mecklenburg County (058),Park View High (0990),Hispanic,<,<,<,,<,<
Mecklenburg County (058),Park View High (0990),White,67,58,87,,37,55
Mecklenburg County (058),Park View High (0990),Economically Disadvantaged,30,23,77,,15,50
Mecklenburg County (058),Park View High (0990),Students with Disabilities,<,<,<,,<,<
Middlesex County (059),Middlesex High (0090),All Students,47,21,45,,18,38
Middlesex County (059),Middlesex High (0090),Female,32,15,47,,12,38
Middlesex County (059),Middlesex High (0090),Male,15,6,40,,6,40
Middlesex County (059),Middlesex High (0090),Black,10,2,20,,2,20
Middlesex County (059),Middlesex High (0090),Hispanic,<,<,<,,<,<
Middlesex County (059),Middlesex High (0090),White,34,19,56,,16,47
Middlesex County (059),Middlesex High (0090),2 or More,<,<,<,,<,<
Middlesex County (059),Middlesex High (0090),Economically Disadvantaged,20,8,40,,5,25
Middlesex County (059),Middlesex High (0090),Students with Disabilities,<,<,<,,<,<
Montgomery County (060),Auburn High (0650),All Students,59,35,59,,35,59
Montgomery County (060),Auburn High (0650),Female,33,22,67,,22,67
Montgomery County (060),Auburn High (0650),Male,26,13,50,,13,50
Montgomery County (060),Auburn High (0650),Black,<,<,<,,<,<
Montgomery County (060),Auburn High (0650),Hispanic,<,<,<,,<,<
Montgomery County (060),Auburn High (0650),White,54,30,56,,30,56
Montgomery County (060),Auburn High (0650),2 or More,<,<,<,,<,<
Montgomery County (060),Auburn High (0650),Economically Disadvantaged,15,8,53,,8,53
Montgomery County (060),Auburn High (0650),Students with Disabilities,<,<,<,,<,<
Montgomery County (060),Blacksburg High (0760),All Students,179,141,79,,134,75
Montgomery County (060),Blacksburg High (0760),Female,96,79,82,,73,76
Montgomery County (060),Blacksburg High (0760),Male,83,62,75,,61,73
Montgomery County (060),Blacksburg High (0760),American Indian,<,<,<,,<,<
Montgomery County (060),Blacksburg High (0760),Asian,15,13,87,,13,87
Montgomery County (060),Blacksburg High (0760),Black,<,<,<,,<,<
Montgomery County (060),Blacksburg High (0760),Hispanic,<,<,<,,<,<
Montgomery County (060),Blacksburg High (0760),White,148,115,78,,110,74
Montgomery County (060),Blacksburg High (0760),2 or More,<,<,<,,<,<
Montgomery County (060),Blacksburg High (0760),Economically Disadvantaged,24,17,71,,13,54
Montgomery County (060),Blacksburg High (0760),Limited English Proficient Students,<,<,<,,<,<
Montgomery County (060),Blacksburg High (0760),Students with Disabilities,<,<,<,,<,<
Montgomery County (060),Christiansburg High (0770),All Students,149,102,68,,86,58
Montgomery County (060),Christiansburg High (0770),Female,80,57,71,,46,58
Montgomery County (060),Christiansburg High (0770),Male,69,45,65,,40,58
Montgomery County (060),Christiansburg High (0770),Asian,<,<,<,,<,<
Montgomery County (060),Christiansburg High (0770),Black,<,<,<,,<,<
Montgomery County (060),Christiansburg High (0770),Hispanic,<,<,<,,<,<
Montgomery County (060),Christiansburg High (0770),White,131,92,70,,76,58
Montgomery County (060),Christiansburg High (0770),2 or More,<,<,<,,<,<
